index,source,target
2371,"≪Premium Quest≫
the Magma Wyvern [4p]{j}1 Volganos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、指定
武器での上位モンスターの
討伐となります。特別な報酬
を用意させていただきました
ので、奮ってご参加ください。",
2372,"≪Premium Quest≫
Hunt the Wyvern Queen [4p]{j}1 Rathian{j}Break Main Target's Tail{j}Break Main Target's Head{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2373,"≪Premium Quest≫
Hunt the Armoured Wyvern [4p]{j}1 Gravios{j}Break Main Target's Tail{j}Break Main Target's Chest{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2374,"≪Premium Quest≫
Hunt the Wyvern King [4p]{j}1 Rathalos{j}Break Main Target's Tail{j}Break Main Target's Head{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2375,"≪Premium Quest≫
Hunt the Horn Wyvern [4p]{j}1 Diablos{j}Break Main Target's Tail{j}Break Main Target's Horn{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2376,"≪Jungle Survey≫
Beak Collecting{j}1 Yian Kut-Ku{j}Break Main Target's Ears{j}Deliver 10 Specialty Mushroom{j}Rewards Zero／Time Runs Out
Kill 5 Mosswine{j}Zero Rewards
Time Runs out{j}クチバシコレクター{j}一つだけ…。たった一つだけ
鳥竜種のクチバシの超レアが
あれば、もれなく金のクチバ
シトロフィーが手に入る…。
オイラのコレクションを全て
報酬に賭けてもいい！
素材を傷めないように指定の
武器で、とびきりファンキー
なやつを捕獲してきてくれ！",
2377,"≪Desert Survey≫
Fin Collecting{j}1 Plesioth{j}break Main Target's Fin{j}Hunt 1 Cephadrome{j}Rewards Zero／Time Runs Out
Kill 5 Mosswine{j}Zero Rewards
Time Runs out{j}底なしのおおぐらい{j}噂できいたんだが、どうやら
ヒレってのは美味いらしいな。
肉が美味いとか、スープに
するとか、酒に合うとか…。
ちょっと試してみたいので、
素材を傷めないように指定の
武器で、魚竜種を捕獲してき
てくれないか？余った分は
全てあげるからさ、頼むよ。",
2378,"≪Desert Survey≫
Carving Secrets・Coma Sac{j}1 Plesioth{j}break Main Target's Fin{j}Deliver 3 Herbivore Egg{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2379,"≪Snowy Mountain Survey≫
Carving Secrets・Tidal Sac{j}1 Blangonga{j}Break Main Target's Tail{j}Break Main Target's Head{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2380,"≪Great Forest Survey≫
Carving Secrets・Coma Sac{j}1 Hypnoc{j}break Main Target's Beak{j}Deliver 6 Select Mushroom{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2381,"≪Desert Survey≫
Carving Secrets・Omniplegia Sac{j}1 Cephadrome{j}Break Main Target's Fin{j}Deliver 3 Herbivore Egg{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2382,"≪Snowy Mountain Survey≫
Carving Secrets・Storm Sac{j}1 Khezu{j}Break Target's Body and Head{j}Deliver 2 Carnivore Egg{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2383,"≪Swamp Survey≫
Carving Secrets・Virulent Sac{j}1 Gypceros{j}Break Main Target's Head{j}Deliver 3 Quartz Ore{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2384,"≪Tower Survey≫
Carving Secrets・Coma Sac{j}1 Rathalos{j}Break Main Target's Tail{j}Break Main Target's Head{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}素材剥ぎ取り職人{j}最近よく聞くが、変種は袋の
類が剥ぎづらいハンター泣か
せな相手って話じゃねえか。
ここは俺がサクッと袋を剥い
でやるから、おまえさん達は、
しっかり獲物をしとめてくる
んだぜ。剥ぎ取りし易いよう、
武器制限とサブターゲットも
つけたからよろしくな！",
2385,"≪Volcano Survey≫
Basarios Capture Request{j}1 Basarios{j}Break Main Target's Chest{j}Deliver 2 Powderstone{j}Rewards Zero／Time Runs Out
Kill 5 Mosswine{j}Zero Rewards
Time Runs out{j}モンスター研究員{j}飛竜種系変種の生態を探るた
めに、分泌物や血など、彼ら
の液体が大量に必要だ。
捕獲して、そこから採取した
いと思うのだが、ハンター諸
君に、指定武器での捕獲を
お願いできないだろうか。
報酬は、捕獲した変種ゆかり
の液体素材でどうだろう…。",
2386,"≪Snowy Mountain Survey≫
Tigrex Capture Request{j}1 Tigrex{j}Break Main Target's Tail{j}Break Main Target's Claws{j}Rewards Zero／Time Runs Out
Kill 5 Mosswine{j}Zero Rewards
Time Runs out{j}モンスター研究員{j}飛竜種系変種の生態を探るた
めに、分泌物や血など、彼ら
の液体が大量に必要だ。
捕獲して、そこから採取した
いと思うのだが、ハンター諸
君に、指定武器での捕獲を
お願いできないだろうか。
報酬は、捕獲した変種ゆかり
の液体素材でどうだろう…。",
2387,"≪Gorge Survey≫
Stormbringer, Berukyurosu{j}Hunt 1 Berukyurosu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}無価値と思われていた荒野の
大地、≪峡谷≫…。
そこには、これまで一握りの
人物しか知ることのなかった
強力な飛竜≪ベルキュロス≫
が住んでいるそうね…。
その強さは古龍級だとか。
ハンターの腕の見せ所ね。",
2388,"≪Gorge Survey≫
Spring Thunder{j}Hunt 1 Berukyurosu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}最近、ベルキュロスの思いが
けない攻撃でクエストに失敗
して帰ってくるベテランハン
ターが多いの…。
あまり失敗が多いから、今回
は特別に支給品を用意した
わ…。有効に使ってね…。",
2389,"≪Gorge Survey≫
Thunderous Blue Skies{j}Hunt 1 Berukyurosu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}またも、名うてのハンターが
ベルキュロスによって、退け
られたという噂ね…。
そろそろ、彼らの生態の全貌
が明らかになっていると思う
のだけど、油断禁物ね…。
今回も支給品は用意するわ…。
それだけ危険ということね…。",
2390,"≪Extra Quest≫
Snowy Mountains Tour・Low{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た実り豊かなフィールドで、
たまにはのんびり採取でも
いかがですか？",
2391,"≪Extra Quest≫
Snowy Mountains Tour・Low{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た実り豊かなフィールドで、
たまにはのんびり採取でも
いかがですか？",
2392,"≪Extra Quest≫
Snowy Mountains Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た実り豊かなフィールドで、
たまにはのんびり採取でも
いかがですか？",
2393,"≪Extra Quest≫
Snowy Mountains Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た実り豊かなフィールドで、
たまにはのんびり採取でも
いかがですか？",
2394,"≪Premium Quest≫
the Roaring Wyvern [2p]{j}1 Tigrex{j}Break Main Target's Tail{j}Break Main Target's Head{j}1 Main Target or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、変種
モンスターの討伐となります。
特別な報酬を用意させていた
だきましたので、奮ってご参
加ください。",
