index,source,target
3938,装飾が施された白い重弩。{j}希少な属性の再現に成功した{j}最新作。{c28}≪辿異武器≫{/c},
3939,西方より伝来した特殊な素材{j}を用いて開発された。華やか{j}な大弓。{c28}≪辿異武器≫{/c},
3940,最果テノ地ニ住マウ龍ヨリ{j}造ラレシ終焉ノ弓。{j}{c28}≪辿異武器≫{/c},
3941,最果テノ地ニ住マウ龍ヨリ{j}造ラレシ終焉ノ弓。{j}{c28}≪辿異武器≫{/c},
3942,照雷鳥の麗しさが宿る弓。{j}武器でありながらカリスマを{j}放つ完成度。{c28}≪辿異武器≫{/c},
3943,照雷鳥の麗しさが宿る弓。{j}武器でありながらカリスマを{j}放つ完成度。{c28}≪辿異武器≫{/c},
3944,照雷鳥の麗しさが宿る弓。{j}武器でありながらカリスマを{j}放つ完成度。{c28}≪辿異武器≫{/c},
3945,照雷鳥の麗しさが宿る弓。{j}武器でありながらカリスマを{j}放つ完成度。{c28}≪辿異武器≫{/c},
3946,冥雷竜の力が宿りし軽銃。{j}改良を重ねた結果、秘めし{j}力が解放された。{c28}≪辿異武器≫{/c},
3947,冥雷竜の力が宿りし軽銃。{j}改良を重ねた結果、秘めし{j}力が解放された。{c28}≪辿異武器≫{/c},
3948,冥雷竜の力が宿りし軽銃。{j}改良を重ねた結果、秘めし{j}力が解放された。{c28}≪辿異武器≫{/c},
3949,冥雷竜の力が宿りし軽銃。{j}改良を重ねた結果、秘めし{j}力が解放された。{c28}≪辿異武器≫{/c},
3950,装飾が施された白い弓。{j}希少な属性の再現に成功した{j}最新作。{c28}≪辿異武器≫{/c},
3951,装飾が施された白い弓。{j}希少な属性の再現に成功した{j}最新作。{c28}≪辿異武器≫{/c},
3952,装飾が施された白い弓。{j}希少な属性の再現に成功した{j}最新作。{c28}≪辿異武器≫{/c},
3953,装飾が施された白い弓。{j}希少な属性の再現に成功した{j}最新作。{c28}≪辿異武器≫{/c},
3954,東洋の奥地に住まう奇怪な{j}部族の軽弩。東洋の伝統が{j}込められている。{c28}≪辿異武器≫{/c},
3955,東洋の奥地に住まう奇怪な{j}部族の軽弩。東洋の伝統が{j}込められている。{c28}≪辿異武器≫{/c},
3956,東洋の奥地に住まう奇怪な{j}部族の軽弩。東洋の伝統が{j}込められている。{c28}≪辿異武器≫{/c},
3957,東洋の奥地に住まう奇怪な{j}部族の軽弩。東洋の伝統が{j}込められている。{c28}≪辿異武器≫{/c},
3958,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3959,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3960,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3961,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3962,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3963,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3964,乙女からの想いを誠意をこめ{j}て打ち返す軽弩。{c03}LV1 散弾{/c}が{j}{c03}速射{/c}対応。{c28}≪辿異武器≫{/c},
3965,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3966,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3967,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
3968,怒貌竜の涸鱗を巧みに用いて{j}造られた弩。重みのある銃撃{j}を放つ。{c28}≪辿異武器≫{/c},
3969,怒貌竜の涸鱗を巧みに用いて{j}造られた弩。重みのある銃撃{j}を放つ。{c28}≪辿異武器≫{/c},
3970,怒貌竜の涸鱗を巧みに用いて{j}造られた弩。重みのある銃撃{j}を放つ。{c28}≪辿異武器≫{/c},
3971,怒貌竜の涸鱗を巧みに用いて{j}造られた弩。重みのある銃撃{j}を放つ。{c28}≪辿異武器≫{/c},
3972,激憤した怒貌竜の素材を{j}用いて造られた凄惨な弓。{j}{c28}≪辿異武器≫{/c},
3973,激憤した怒貌竜の素材を{j}用いて造られた凄惨な弓。{j}{c28}≪辿異武器≫{/c},
3974,激憤した怒貌竜の素材を{j}用いて造られた凄惨な弓。{j}{c28}≪辿異武器≫{/c},
3975,激憤した怒貌竜の素材を{j}用いて造られた凄惨な弓。{j}{c28}≪辿異武器≫{/c},
3976,破壊の旋風を生み出す千刃竜{j}の軽弩。{c04}≪遷悠武器≫{/c},
3977,0,
3978,狩人の魂が呼び覚ました、{j}ラサーサアルシアラの極致。{j}{c04}≪遷悠武器≫{/c},
3979,大軍隊を壊滅させる千刃竜の{j}重弩。{c04}≪遷悠武器≫{/c},
3980,0,
3981,狩人の魂が呼び覚ました、{j}サイドアルシャマリの極致。{j}{c04}≪遷悠武器≫{/c},
3982,千刃竜の鋭くしなやかな{j}運動性を取り入れた弓。{j}{c04}≪遷悠武器≫{/c},
3983,変革の日、大国の暴君を討ち{j}取ったとされる反逆の大弓。{j}{c04}≪遷悠武器≫{/c},
3984,狩人の魂が呼び覚ました、{j}シャルラアルナスルの極致。{j}{c04}≪遷悠武器≫{/c},
3985,0,
3986,0,
3987,0,
3988,0,
3989,特徴的な色合いをした儀式用{j}の弓。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
3990,特徴的な色合いをした儀式用{j}の弓。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
3991,特徴的な色合いをした儀式用{j}の弓。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
3992,特徴的な色合いをした儀式用{j}の弓。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
3993,これから新たに旅立つ{j}ハンターのための軽弩。{j}決意がこもっている。,
3994,進み続ける意志を貫く{j}ハンターのための軽弩。{j}決意が伺える。,
3995,仲間と、そして自分を信じる{j}ハンターのための軽弩。{j}{c11}≪ＨＣ武器≫{/c},
3996,決して折れない心を持つ{j}ハンターのための軽弩。{j}決意が露わになっている。,
3997,真なるハンターのための{j}軽弩。決意に満ちている。{j}{c28}≪辿異武器≫{/c},
3998,神業に達したハンターの{j}ための軽弩。決意に溢れて{j}いる。{c28}≪辿異武器≫{/c},
3999,これから新たに旅立つ{j}ハンターのための重弩。{j}決意がこもっている。,
4000,進み続ける意志を貫く{j}ハンターのための重弩。{j}決意が伺える。,
4001,仲間と、そして自分を信じる{j}ハンターのための重弩。{j}{c11}≪ＨＣ武器≫{/c},
4002,決して折れない心を持つ{j}ハンターのための重弩。{j}決意が露わになっている。,
4003,真なるハンターのための{j}重弩。決意に満ちている。{j}{c28}≪辿異武器≫{/c},
4004,神業に達したハンターの{j}ための重弩。決意に溢れて{j}いる。{c28}≪辿異武器≫{/c},
4005,これから新たに旅立つ{j}ハンターのための弓。{j}決意がこもっている。,
4006,進み続ける意志を貫く{j}ハンターのための弓。{j}決意が伺える。,
4007,仲間と、そして自分を信じる{j}ハンターのための弓。{j}{c11}≪ＨＣ武器≫{/c},
4008,決して折れない心を持つ{j}ハンターのための弓。{j}決意が露わになっている。,
4009,真なるハンターのための{j}弓。決意に満ちている。{j}{c28}≪辿異武器≫{/c},
4010,神業に達したハンターの{j}ための弓。決意に溢れている。{j}{c28}≪辿異武器≫{/c},
4011,東方に住まう由緒正しき{j}貴族の弩。その重撃は{j}城をも貫く。{c28}≪辿異武器≫{/c},
4012,東方に住まう由緒正しき{j}貴族の弩。その重撃は{j}城をも貫く。{c28}≪辿異武器≫{/c},
4013,東方に住まう由緒正しき{j}貴族の弩。その重撃は{j}城をも貫く。{c28}≪辿異武器≫{/c},
4014,東方に住まう由緒正しき{j}貴族の弩。その重撃は{j}城をも貫く。{c28}≪辿異武器≫{/c},
4015,蘇った大巌竜の軽弩。{c06}強酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4016,幻の大巌竜の軽弩。{c06}龍酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4017,稀少な大巌竜の軽弩。{c06}強酸弾{/c}、{j}{c06}龍酸弾{/c}に対応。{c03}LV2 通常弾{/c}が{j}{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4018,狩人と共に進化し続けた、{j}伝説の大巌竜の軽弩。{j}{c05}≪進化武器≫{/c},
4019,破壊の末星を作ったとの{j}伝説を持つ大巌竜の重弩。{j}{c06}爆撃弾{/c}に対応。{c05}≪進化武器≫{/c},
4020,狙われた獲物は逃げられないと{j}いう伝説を残す大巌竜の重弩。{j}{c06}龍爆撃弾{/c}に対応。{c05}≪進化武器≫{/c},
4021,月に風穴を開けたと伝わる大{j}巌竜の重弩。{c06}爆撃弾{/c}、{c06}龍爆撃{j}弾{/c}に対応。{c05}≪進化武器≫{/c},
4022,海を抉り、山を粉々にした{j}という破壊できぬもの無き{j}大巌竜の重弩。{c05}≪進化武器≫{/c},
4023,放たれる矢は雲を貫き天を割る{j}と伝えられる大巌竜の戦弓。{j}{c05}≪進化武器≫{/c},
4024,放った矢は千里先まで届くと{j}言われる大巌竜の戦弓。{j}{c05}≪進化武器≫{/c},
4025,神々の大戦の際に用いられた{j}大巌竜の戦弓。{j}{c05}≪進化武器≫{/c},
4026,矢が解き放たれしとき、大{j}地に混乱をもたらすとされる{j}大巌竜の戦弓。{c05}≪進化武器≫{/c},
4027,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}氷属性。{c05}≪進化武器≫{/c},
4028,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}氷属性。{c05}≪進化武器≫{/c},
4029,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}雷属性。{c05}≪進化武器≫{/c},
4030,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}雷属性。{c05}≪進化武器≫{/c},
4031,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}水属性。{c05}≪進化武器≫{/c},
4032,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}水属性。{c05}≪進化武器≫{/c},
4033,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}火属性。{c05}≪進化武器≫{/c},
4034,天より与えられし弓。{j}未知なる力を吸収し成長する。{j}火属性。{c05}≪進化武器≫{/c},
4035,進化する軽弩。{c06}強酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4036,進化する軽弩。{c06}氷酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}氷結弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4037,進化する軽弩。{c06}強酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4038,進化する軽弩。{c06}雷酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}電撃弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4039,特徴的な色合いをした儀式用{j}の軽弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4040,特徴的な色合いをした儀式用{j}の軽弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4041,特徴的な色合いをした儀式用{j}の軽弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4042,特徴的な色合いをした儀式用{j}の軽弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4043,特徴的な色合いをした儀式用{j}の重弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4044,特徴的な色合いをした儀式用{j}の重弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4045,特徴的な色合いをした儀式用{j}の重弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4046,特徴的な色合いをした儀式用{j}の重弩。実用性を重視した{j}作り。{c28}≪辿異武器≫{/c},
4047,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
4048,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
4049,歌姫の力に共鳴すると、{j}真の力が目覚める。{j}{c15}≪祈歌武器≫{/c},
4050,伝承の中で言い伝えられて{j}いた弓。月の光を矢に変え{j}放つと云う。{c28}≪辿異武器≫{/c},
4051,伝承の中で言い伝えられて{j}いた弓。月の光を矢に変え{j}放つと云う。{c28}≪辿異武器≫{/c},
4052,伝承の中で言い伝えられて{j}いた弓。月の光を矢に変え{j}放つと云う。{c28}≪辿異武器≫{/c},
4053,伝承の中で言い伝えられて{j}いた弓。月の光を矢に変え{j}放つと云う。{c28}≪辿異武器≫{/c},
4054,東方に住まう由緒正しき{j}貴族の軽弩。その閃撃は{j}城をも撃つ。{c28}≪辿異武器≫{/c},
4055,東方に住まう由緒正しき{j}貴族の軽弩。その閃撃は{j}城をも撃つ。{c28}≪辿異武器≫{/c},
4056,東方に住まう由緒正しき{j}貴族の軽弩。その閃撃は{j}城をも撃つ。{c28}≪辿異武器≫{/c},
4057,東方に住まう由緒正しき{j}貴族の軽弩。その閃撃は{j}城をも撃つ。{c28}≪辿異武器≫{/c},
4058,東方に住まう由緒正しき{j}貴族の弓。その跳撃は{j}城をも射る。{c28}≪辿異武器≫{/c},
4059,東方に住まう由緒正しき{j}貴族の弓。その跳撃は{j}城をも射る。{c28}≪辿異武器≫{/c},
4060,東方に住まう由緒正しき{j}貴族の弓。その跳撃は{j}城をも射る。{c28}≪辿異武器≫{/c},
4061,東方に住まう由緒正しき{j}貴族の弓。その跳撃は{j}城をも射る。{c28}≪辿異武器≫{/c},
4062,鍛錬を重ねることで、進化し{j}続けるといわれる弓。{j}氷属性。{c05}≪進化武器≫{/c},
4063,鍛錬を重ねることで、進化し{j}続けるといわれる弓。{j}氷属性。{c05}≪進化武器≫{/c},
4064,鍛錬を重ねることで、進化し{j}続けるといわれる弓。{j}雷属性。{c05}≪進化武器≫{/c},
4065,鍛錬を重ねることで、進化し{j}続けるといわれる弓。{j}雷属性。{c05}≪進化武器≫{/c},
4066,進化する軽弩。{c06}強酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4067,進化する軽弩。{c06}火酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}火炎弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
4068,進化する軽弩。{c06}強酸弾{/c}に{j}対応。{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}{j}が{c03}速射{/c}対応。{c05}≪進化武器≫{/c},
